=== RADIX_THRESHOLD=16384  (RADIX_THRESHOLD = 16384)  09:32 ===
FAILS: 0
   8  17408   512 |      14.5    14.5    14.7 |     18.6    18.6    18.8 |       1.28       1.28
   8  17408  2048 |      16.5    16.5    21.7 |     18.6    18.6    18.7 |       1.13       1.13
   8  20480   512 |      16.5    16.4    16.5 |     20.6    20.6    20.6 |       1.25       1.25
   8  20480  2048 |      18.4    18.4    18.4 |     20.8    20.6    21.0 |       1.13       1.12
   8  21504   512 |      16.5    16.5    23.2 |     22.6    22.6    22.6 |       1.37       1.37
   8  21504  2048 |      18.5    18.5    18.5 |     22.6    22.6    22.7 |       1.22       1.22
   8  24576   512 |      18.3    18.2    18.5 |     22.6    22.6    22.7 |       1.24       1.24
   8  24576  2048 |      19.1    18.9    19.5 |     22.6    22.6    22.7 |       1.18       1.20
   8  32768   512 |      20.5    20.5    24.1 |     22.6    22.6    24.3 |       1.10       1.10
   8  32768  2048 |      21.5    21.2    21.7 |     22.7    22.7    22.7 |       1.06       1.07
  64  16384   512 |      26.6    26.5    26.7 |     33.2    32.8    37.0 |       1.25       1.24
  64  16384  2048 |      30.7    30.6    35.9 |     32.9    32.9    33.0 |       1.07       1.07
  64  17408   512 |      26.8    26.7    31.9 |     34.9    34.8    34.9 |       1.30       1.30
  64  17408  2048 |      30.8    30.8    34.6 |     34.9    34.9    38.9 |       1.13       1.13
  64  20480   512 |      28.8    28.8    28.8 |     39.0    39.0    43.4 |       1.36       1.36
  64  20480  2048 |      32.9    32.9    32.9 |     39.4    39.2    39.7 |       1.20       1.19
  64  21504   512 |      30.8    30.7    30.8 |     41.1    41.0    41.1 |       1.33       1.34
  64  21504  2048 |      34.9    34.9    34.9 |     41.8    41.7    41.9 |       1.20       1.20
  64  24576   512 |      30.8    30.8    37.3 |     65.7    65.7    65.7 |       2.13       2.13
  64  24576  2048 |      37.0    37.0    37.1 |     67.6    67.6    67.7 |       1.83       1.83
  64  32768   512 |      49.2    49.2    56.4 |     75.9    75.9    76.8 |       1.54       1.54
  64  32768  2048 |      57.4    57.4    57.5 |     77.8    77.8    77.9 |       1.35       1.36
   1  16384   512 |      12.4    12.4    12.4 |     16.2    16.1    16.2 |       1.31       1.30
   1  16384  2048 |      14.4    14.4    14.7 |     16.5    16.5    16.5 |       1.14       1.14
   1  17408   512 |      12.4    12.4    12.4 |     16.5    16.5    16.5 |       1.33       1.33
   1  17408  2048 |      15.3    15.2    21.7 |     18.5    18.5    21.1 |       1.21       1.22
   1  20480   512 |      14.4    14.4    14.4 |     18.5    18.5    18.5 |       1.29       1.29
   1  20480  2048 |      16.5    16.5    16.5 |     20.6    20.5    20.6 |       1.25       1.25
